,California,Virginia,Florida,New York,New Jersey,Texas,Utah,Washington,Illinois,Colorado,Arkansas,Arizona,Nevada,Michigan,New Hampshire,Rhode Island,Pennsylvania,Tennessee,Massachusetts,the District of Columbia,Minnesota,North Carolina,Oregon,Georgia,Hawaii,West Virginia,Maryland,Maine,Idaho,Alaska,Montana,South Carolina,North Dakota,Wisconsin,Vermont,Missouri,Kansas,Connecticut,Delaware,Wyoming,Mississippi,Louisiana,Alabama,Indiana,Nebraska,Oklahoma,New Mexico,South Dakota,Kentucky,Ohio,Iowa
2009-08-01,299830.2801290424,218133.6684448974,153552.0940985823,261094.1212754176,303796.30115463655,136810.9653510319,210618.6318311413,263281.689968504,168160.43738374754,217562.54013740586,114984.74685029361,166469.39671935246,162402.62431585195,103251.01629539618,212814.77565270258,224162.3166335248,157727.22734000886,136203.0421759907,295436.49065358896,355784.0119568068,171164.99037208722,159168.988248762,228261.83900010368,140632.32458484615,417368.7053985756,98886.49562258345,266272.88228139834,177313.4358798581,169055.61359309126,240263.94256592516,189382.18205108514,146643.9403509576,155309.09811554503,158661.08702369072,206404.33670980568,128517.88380031557,117069.71093337146,256755.5403863535,238359.31361495014,197943.0977039727,111505.45051806203,149211.06263657982,125479.92586036993,113647.27680300915,124770.5687599909,107059.1037323372,175515.8297988375,142652.70236413696,103589.88624122534,115764.46559419739,116929.05732650287
2009-09-01,298252.69070098764,217172.2925985741,151497.93464690246,260164.76103665342,302236.56614528666,136659.71954172998,209051.0815211103,261708.0092530586,166646.29211445947,217155.6291595231,114602.52534103488,164346.97048240202,158738.4931516929,102293.27311992466,211803.49222622896,223322.27254702873,157330.51937503443,135779.48153943836,295104.8345153287,353462.44300062675,170587.16749475457,158430.64441771546,226803.2918009681,139581.1787082555,413397.02185204485,98251.48012931585,264078.8819617052,176656.6828255114,167186.33478139283,239877.80901980205,188477.12065276047,146007.36468066377,155724.7470128291,158143.82967329273,205493.90105293854,128010.87186144183,117019.70507538518,255444.84992946402,237664.94552421407,197290.6630853764,111154.86758374773,148965.65900433256,124907.64935643082,113365.73655554898,124962.30567422132,107164.74750399275,174765.39149424792,142237.23434478106,103392.25799942481,115387.86332016787,116829.2495920498
2009-10-01,297411.7241890791,216306.1155472229,149760.08877153668,259445.655149751,301096.54171435913,136458.907333344,207639.991922864,260659.23335839217,165172.35189839223,216940.82050551637,114240.32873685252,162087.12701592295,156297.77509632419,101225.6888649189,210911.35111972864,222852.54897000876,157060.01901562905,135456.8067906044,294840.7054258639,351034.8869324708,169868.91620710117,157815.0601264132,225808.33521390017,138540.10547055528,408945.7977936642,97498.7804183655,262246.9042232221,176047.7435623207,165520.99322223218,239497.7200806036,187848.95107136978,145419.68068033239,156104.77161987,157628.51007767508,204832.6464464542,127623.50452943257,116983.50189222799,254407.79367562916,237069.10589213457,196617.60731105073,110749.80368470249,148710.30587363106,124432.77653539776,113116.70325764055,125293.55525849556,107196.72688652341,174554.33101224905,141906.0714336588,103246.85362326966,115117.28589128696,116718.6127621431
2009-11-01,298240.21577728965,215814.1027760692,148601.39998840223,258986.10744946465,300334.40574752,136501.02190654082,206631.67644412947,260134.43457003732,163731.93596989097,216959.77372120545,114040.1534652951,161107.2525965371,154461.28918795407,100287.67661384666,210349.0064237441,222879.47846188853,157005.17545720274,135180.0968420266,294876.7933216382,350062.80333287077,169129.8309580105,157399.9447596702,224995.5250665789,137614.82449198575,404917.8169188942,96636.85056145811,260800.64124232507,175377.58794311006,164119.12109757916,239472.58612439418,187300.30183226572,144970.60128115033,156044.6945142454,157072.61048740198,204321.668384126,127492.78419307373,116918.42728711171,253080.5283299856,236421.34587069394,195903.85531762525,110412.86044487129,148617.2667494976,124046.58239416848,112972.1677803282,125594.85541158542,107311.55567650295,174217.0892714236,141622.17647385248,103146.30903156118,114848.07675337848,116633.8428015848
2009-12-01,300136.52951511234,215724.4715431415,147720.810751792,258677.7919466688,300029.94149410573,136624.22132228132,205899.6025304996,259785.0733470437,162995.83404266604,217155.59783203577,113967.43400919046,160831.36537382737,152679.8680350452,99445.02589157909,210081.69899563343,222995.45365784675,157090.33691096958,134979.8326261761,295415.9994144307,351068.8521450592,168693.46410133774,157006.0856548502,224352.4659763919,136877.171122658,403799.09757010144,96196.01083075604,259825.07339940712,174968.85377318328,163279.3946528935,239767.69070773353,186801.97432786142,144690.55364851773,155867.6146926393,156616.93965927156,203954.6980041451,127575.50214757265,116851.6885416379,251805.62944250667,235665.24961280706,195381.9217135683,110149.06810454855,148438.75017936216,123730.55492339008,112909.2410085263,125982.9953840004,107430.92124179355,173894.63866242117,141523.94443003918,103133.50612904335,114619.19259355562,116571.44848107248
2010-01-01,302062.5227196081,216013.58223360238,147042.93393312453,258452.93275817783,299956.28730627085,136684.07431211925,205181.78956354668,258833.5853613648,162277.2763211379,217647.0560467029,114053.14616192249,160754.25203600526,151636.88052762637,98902.87318773137,210065.44943878264,223865.2658944927,157332.93333441488,134882.69194772549,296450.81520423543,352860.80360482127,168489.5556919684,156643.63886446066,223733.1862978954,136190.64295195232,404746.0861433589,96012.38097608759,259283.25341453616,174694.90449471804,162264.13195775737,240479.15820899917,186066.658219001,144554.16736169698,155784.70485974883,156503.49068965382,203663.8377077024,127615.55990906135,116749.7022964699,250577.04451032807,235142.3901802006,195046.5911299563,109998.59102762293,148420.72907096692,123536.0388493545,112841.87034502694,126434.69748267077,107611.90502657427,173683.16778989963,141602.94186641683,103114.92573275989,114400.19246910031,116573.91460483013
2010-02-01,302867.14298693923,216355.58626164685,146452.63308857696,258434.622938066,300030.2912516233,136670.67955187315,204506.978845489,257746.0685806021,161943.8751909119,218223.17621764148,114152.32272282474,159917.92566562817,150751.72924296884,98386.12172171782,209897.59655385985,224840.2557369596,157671.16636827888,134820.81668105614,297794.13358627,353473.9358558001,168563.72325780077,156248.87871679725,223243.30901444386,135599.76992820555,407788.12673037505,96023.54597428897,258667.0571489838,174643.6180870357,161506.85574545513,240742.285295344,185378.30888779214,144375.84809116376,155681.01822584955,156696.60783401085,203547.4060383878,127454.85086709082,116595.38631888053,249944.66271991204,234928.6284695569,194985.95882817262,109930.29626311903,148454.68123458922,123397.12406701816,112853.11022689361,126861.04986191085,107755.86154132185,173679.49233683164,141675.80142380425,103095.30274640866,114348.84301993404,116645.21752757674
2010-03-01,303895.18897317327,216719.44384138615,146050.52480391169,258512.3235973548,299971.5746917084,136695.34176721438,203927.9978226026,256696.65989290795,161158.73171400404,218729.23135822196,114281.08987302473,158871.62358818334,149980.979384723,98058.50809541886,209517.92868363278,225924.69007676296,158141.26835312936,134843.00797770885,298913.5980268203,353161.8112008179,168995.7393570479,155933.47599952447,223101.11008703426,135125.23271480727,409819.9527065587,96239.45893888567,258230.69226835444,175018.05051830507,160541.28122377803,240954.25706991783,185006.0041903751,144132.70960867638,155409.65093222077,157051.5024627311,203674.65473652593,127394.44238866935,116633.32599484234,249929.82386021758,234916.4738412767,194991.0783713508,109852.12477947609,148674.08500468032,123134.95284723547,112869.72423256563,127017.8871852776,107974.95782914273,173933.4490800032,141793.79514814657,103140.00487900239,114324.25682330229,116858.89997052519
2010-04-01,305175.635487142,217111.0211955314,145699.43865997295,258902.0111801567,299870.2846253409,136867.71401021347,203629.11848588707,256636.19735011176,161249.29680477825,218886.03759372132,114374.58567145078,158358.18995833982,148771.89933625332,97916.36096168343,208971.23654508847,226095.0241800721,158598.11848947787,134894.6790185815,300041.61328233266,354188.6438154592,169514.98776843646,155788.40550003026,222896.9784992664,134911.46617788568,412149.348349971,96518.25777601422,257892.21853993557,175907.6237598807,159909.71460000591,241094.22872687518,184853.42013576973,143956.31613095957,155081.4510410196,157380.70010925512,203847.9707901818,127542.70802041428,116741.65222486435,250622.9289455445,234729.251833275,195088.11017206663,109725.73885590164,148806.30524144237,122763.56594766025,113032.0015829327,127387.29911169443,108268.29036158153,173647.92561987787,141921.87541244715,103269.88010985329,114364.04742623401,117073.80377167446
2010-05-01,306585.47947119334,217466.1584845005,145244.23102362468,259318.7543063033,299604.4661224372,137066.775894971,203303.84066158114,256869.9996520062,160931.44569104264,218604.9863999735,114470.05971790677,157713.7260169126,147552.66520212675,98036.45547259778,208555.8064460288,225787.11856929667,158897.87277526935,134978.07194011184,300781.369482746,357335.25394793943,169980.8703913905,155736.83397698755,222231.0445117124,134732.81478611333,412977.51426311646,96780.38623599656,257964.45961417197,176774.65800701422,159315.00838108372,241589.99956443463,185011.98616814916,143897.83569294214,155009.62653230593,157576.6601921781,203966.5935433031,127733.451654714,116965.80721448036,251263.94127906175,234537.53563963049,195429.7327908537,109542.9987731575,148949.91433251262,122323.46140378619,113119.02586467638,127664.12948784624,108571.828928255,173225.69853271276,142165.1280189614,103422.17944403586,114361.97221254469,117230.39620919844
2010-06-01,306520.89859279996,217491.55035473756,144557.7943829707,259876.14007426667,299148.4654132708,137111.78904870513,202503.50193604245,256530.62822233854,161226.43576074476,217973.08405721316,114476.3670147398,156922.55643715963,146902.40803874677,98231.73394931137,208238.72984574363,225490.236640624,158950.7003407312,134958.00275405214,301365.62128927367,360783.69759891345,169972.06690842574,155604.83023546354,221079.83306444893,134442.2263076277,415015.1041705687,97030.20149314089,257936.04623900788,176747.80565638133,158116.3468310781,241848.9215986888,184985.05336399804,143763.98491159893,155212.6330773281,157443.00279665345,203983.47972558616,127644.78627192324,117103.09208568063,251758.62259312184,234332.93719946852,195785.49926558824,109350.81695178132,149075.579423164,121884.28946324543,113193.09400316562,127767.40942531393,108695.67185603513,172270.74472363107,142341.3723657901,103443.63549342281,114308.41915958333,117213.99318883715
2010-07-01,305390.1551889264,216943.17242430386,143606.46454156077,260232.89558716747,298339.6293715692,136868.78985275846,201082.45672801835,255039.2850414566,160074.5515247985,217092.76042058217,114306.55061122793,155047.39133017254,146285.14014254414,98163.98338873334,208157.74116213436,225363.12738242585,158708.50013083426,134814.79938631252,301210.70975730824,362722.62113666814,169600.2457402227,155198.94560302715,219652.3825685793,133733.76325371963,416364.29153745313,97215.60503493837,257457.01940840355,175964.4787629723,156487.6638082926,242021.73892490417,184838.6328664691,143413.65879189913,155752.7349169956,156996.92491050172,204207.3418564459,127272.16160396412,117030.26300272708,251508.15702880212,233971.21297055905,195883.32052124405,109060.82545304172,149050.04301802878,121312.91098965472,113135.2225188766,127204.01084590548,108575.03437778282,171224.65268339796,142440.31280441643,103358.7893256416,114064.76440259429,117079.43492306332
2010-08-01,303458.67901351,216050.78911890057,142418.47770130704,260146.6469969326,297094.68645094446,136399.45669002354,199181.73129288756,252683.37318929486,159056.45557630912,216093.03241895468,114071.75931990861,153325.80620808215,145544.3133524504,97859.75408024686,208178.2409041569,225154.05326544074,158248.39452513008,134542.36771552567,300583.8674588047,363471.5860324341,168620.3834069864,154620.25715780558,217993.12529551974,132715.97450081585,417625.2262712442,97434.37964691599,256116.94198387009,174966.6574151085,154712.23631006634,242198.27385435463,184512.05750025678,142926.6585892273,156390.99794306746,156055.89827218038,204500.19301187174,126681.1424950034,116687.80950600813,250781.0739690351,233069.24391407476,195651.9857319259,108689.92268269113,148937.7105868678,120684.8036363959,112956.55493797454,126386.42344264903,108340.27327893197,170143.17676839864,142499.73904523905,103214.24859413184,113701.65169262147,116856.93261872114
2010-09-01,301487.96577289473,215086.82106025974,141121.62305175795,259607.19637267044,295404.6203587347,135843.53063318392,197536.97037293224,250314.29812825934,157447.88671066336,215047.60548099127,113675.41425624881,151189.10215918967,144386.62800032482,97266.34295373526,208367.67804359653,224264.083849331,157563.0317327472,134172.50963046768,299082.7954683046,362611.7738414077,167191.21647302448,153956.7305121393,215949.17132911668,131359.04442742871,418164.398957608,97308.39049351087,254253.28586963937,174202.21755242615,152856.16877696585,242214.56819359717,184213.1373168536,142304.79950852747,157166.7024664938,154730.44011936564,204655.01577319312,125951.47375978355,116109.27913777014,249576.53273238183,231911.01361037695,195287.3644197304,108225.92562214902,148821.5758345799,120109.81557645544,112581.2464939971,125484.81354765565,108035.4381473786,169114.43320425166,142457.4835861293,103076.83648220809,113219.018029452,116569.27469146419
2010-10-01,299373.6553596855,214214.1688019272,139765.3703665944,258632.27751662154,293416.75344513083,135284.1659812849,196038.67635514887,247826.44646228905,156142.34133037867,214069.706050734,113258.90560895829,149474.81738577285,143276.93032232867,96578.56324707439,208146.2013073245,222947.98888502643,156753.7689515983,133715.43096185676,297391.82185753365,361424.89018963213,165563.34838652462,153299.5869658403,213913.8978367264,130055.088245249,418543.74802645686,96994.83661393008,252292.4948308738,173434.52597805936,151009.83041365747,241982.2029815135,183846.32987777973,141623.74636367476,157705.5175900714,153334.481026135,204805.4114568573,125125.54725858649,115592.63922759547,247751.96999728927,230276.05004426694,195035.03626918548,107735.03835333278,148724.9560710189,119645.4327568445,112128.38495618581,124684.9362814178,107641.18777677715,167648.7737160493,142418.77423264537,102931.78616447956,112677.64955872326,116212.64710739783
